med_rep,cell,Medium,Replicate,rep_medium,diameter,Circularity,meanCW,meanViability,cooX,cooY,huang,cellalive
Condition1-n3,n3__Condition1-453,Condition1,n3,n3__Condition1,17.987691668246,1,146.837,963.819,2472.743,936.203,598.105352941177,yes
Condition1-n3,n3__Condition1-461,Condition1,n3,n3__Condition1,14.3672350227916,0.993,164.581,1719.238,1960.347,945.289,598.105352941177,yes
Condition1-n3,n3__Condition1-463,Condition1,n3,n3__Condition1,18.4269593111796,0.99,154.869,1284.456,2355.921,955.024,598.105352941177,yes
Condition1-n3,n3__Condition1-469,Condition1,n3,n3__Condition1,15.9817027655158,0.993,151.704,790.011,427.051,986.826,598.105352941177,yes
Condition1-n3,n3__Condition1-470,Condition1,n3,n3__Condition1,17.0894211694354,0.981,187.987,2039.779,2360.464,986.826,598.105352941177,yes
Condition1-n3,n3__Condition1-478,Condition1,n3,n3__Condition1,15.3129336946436,1.002,166.911,982.475,2058.997,1008.568,598.105352941177,yes
Condition1-n3,n3__Condition1-481,Condition1,n3,n3__Condition1,20.0888552269452,0.989,322.198,1314.547,579.929,1015.752,598.105352941177,yes
Condition1-n3,n3__Condition1-484,Condition1,n3,n3__Condition1,20.15601861293,1.002,161.896,1728.267,1650.767,1018.627,598.105352941177,yes
Condition1-n3,n3__Condition1-486,Condition1,n3,n3__Condition1,22.7636132005476,0.985,163.301,2568.062,689.577,1021.223,598.105352941177,yes
Condition1-n3,n3__Condition1-488,Condition1,n3,n3__Condition1,16.8322267813989,0.971,152.663,1439.534,2570.744,1022.846,598.105352941177,yes
Condition1-n3,n3__Condition1-49,Condition1,n3,n3__Condition1,22.8307765865324,0.994,164.501,724.961,1789.98,112.928,598.105352941177,yes
Condition1-n3,n3__Condition1-491,Condition1,n3,n3__Condition1,16.0962943245419,0.987,153.763,1905.742,1799.391,1030.634,598.105352941177,yes
Condition1-n3,n3__Condition1-499,Condition1,n3,n3__Condition1,22.3915089435988,1.008,154.423,1239.33,2259.866,1066.979,598.105352941177,yes
Condition1-n3,n3__Condition1-5,Condition1,n3,n3__Condition1,16.7650633954141,0.994,152.985,1302.09,2377.013,7.788,598.105352941177,yes
Condition1-n3,n3__Condition1-500,Condition1,n3,n3__Condition1,17.2043310383477,0.96,165.998,1277.023,1422.963,1067.628,598.105352941177,yes
Condition1-n3,n3__Condition1-504,Condition1,n3,n3__Condition1,19.0957283820518,1.003,159.528,1509.021,1721.834,1082.231,598.105352941177,yes
Condition1-n3,n3__Condition1-506,Condition1,n3,n3__Condition1,16.9270831274816,0.979,467.727,1207.922,1381.978,1089.337,598.105352941177,yes
Condition1-n3,n3__Condition1-507,Condition1,n3,n3__Condition1,21.4935567546743,0.959,153.711,2408.403,1753.311,1091.966,598.105352941177,yes
Condition1-n3,n3__Condition1-508,Condition1,n3,n3__Condition1,16.306060539537,0.992,152.193,1873.402,1924.651,1090.343,598.105352941177,yes
Condition1-n3,n3__Condition1-51,Condition1,n3,n3__Condition1,21.3312187127205,0.958,138.48,2098.744,1128.635,112.604,598.105352941177,yes
Condition1-n3,n3__Condition1-510,Condition1,n3,n3__Condition1,22.7161850275062,0.994,164.82,1789.991,1083.204,1096.834,598.105352941177,yes
Condition1-n3,n3__Condition1-512,Condition1,n3,n3__Condition1,16.5355619674756,1.006,300.487,943.361,1387.267,1104.622,598.105352941177,yes
Condition1-n3,n3__Condition1-516,Condition1,n3,n3__Condition1,26.2888951900331,0.998,184.477,2073.7,13.305,1122.47,598.105352941177,yes
Condition1-n3,n3__Condition1-518,Condition1,n3,n3__Condition1,22.9456864554447,1.009,151.685,849.979,1264.604,1125.066,598.105352941177,yes
Condition1-n3,n3__Condition1-521,Condition1,n3,n3__Condition1,22.9456864554447,0.971,532.676,1388.601,1804.855,1129.6,598.105352941177,yes
Condition1-n3,n3__Condition1-522,Condition1,n3,n3__Condition1,21.8850779146803,0.985,170.738,1318.002,342.355,1129.933,598.105352941177,yes
Condition1-n3,n3__Condition1-523,Condition1,n3,n3__Condition1,18.3120494422673,0.987,150.895,1496.687,1399.274,1131.556,598.105352941177,yes
Condition1-n3,n3__Condition1-525,Condition1,n3,n3__Condition1,20.5952862558636,0.996,174.307,1134.69,313.96,1141.129,598.105352941177,yes
Condition1-n3,n3__Condition1-526,Condition1,n3,n3__Condition1,14.8065026657252,1.01,160.402,1603.111,362.474,1145.185,598.105352941177,yes
Condition1-n3,n3__Condition1-527,Condition1,n3,n3__Condition1,15.3129336946436,0.958,164.01,1856.73,348.196,1146.159,598.105352941177,yes
Condition1-n3,n3__Condition1-528,Condition1,n3,n3__Condition1,19.2577481141193,0.993,259.803,2120.167,208.496,1149.89,598.105352941177,yes
Condition1-n3,n3__Condition1-530,Condition1,n3,n3__Condition1,18.5892973531334,0.992,149.757,1264.069,2063.864,1154.271,598.105352941177,yes
Condition1-n3,n3__Condition1-531,Condition1,n3,n3__Condition1,18.8184804711857,0.992,145.376,1128.748,2484.75,1154.271,598.105352941177,yes
Condition1-n3,n3__Condition1-536,Condition1,n3,n3__Condition1,27.5592699457926,0.986,166.149,2398.542,896.46,1171.756,598.105352941177,yes
Condition1-n3,n3__Condition1-537,Condition1,n3,n3__Condition1,20.9393792428283,0.991,295.784,1282.889,1858.127,1168.225,598.105352941177,yes
Condition1-n3,n3__Condition1-539,Condition1,n3,n3__Condition1,18.3120494422673,0.966,169.56,1230.858,2227.805,1171.34,598.105352941177,yes
Condition1-n3,n3__Condition1-540,Condition1,n3,n3__Condition1,22.3915089435988,0.964,168.848,1739.78,2501.462,1173.579,598.105352941177,yes
Condition1-n3,n3__Condition1-541,Condition1,n3,n3__Condition1,20.8722158568435,0.979,155.328,1994.496,837.228,1173.742,598.105352941177,yes
Condition1-n3,n3__Condition1-550,Condition1,n3,n3__Condition1,23.1748695734971,0.994,195.029,1196.628,1203.596,1195.159,598.105352941177,yes
Condition1-n3,n3__Condition1-557,Condition1,n3,n3__Condition1,14.0903054218117,1.021,174.235,1868.116,921.924,1204.57,598.105352941177,yes
Condition1-n3,n3__Condition1-558,Condition1,n3,n3__Condition1,18.2646212692259,0.984,210.222,1114.74,2381.557,1207.49,598.105352941177,yes
Condition1-n3,n3__Condition1-56,Condition1,n3,n3__Condition1,27.0050924339466,1.009,187.029,1991.417,1855.531,130.776,598.105352941177,yes
Condition1-n3,n3__Condition1-563,Condition1,n3,n3__Condition1,16.9270831274816,0.966,147.463,1520.893,2402.325,1212.033,598.105352941177,yes
Condition1-n3,n3__Condition1-568,Condition1,n3,n3__Condition1,14.8065026657252,0.981,152.743,621.589,1799.391,1226.312,598.105352941177,yes
Condition1-n3,n3__Condition1-569,Condition1,n3,n3__Condition1,20.7576242978174,0.992,398.202,1269.427,1081.582,1233.126,598.105352941177,yes
Condition1-n3,n3__Condition1-573,Condition1,n3,n3__Condition1,16.4206520985632,0.967,159.654,1946.885,1534.061,1236.451,598.105352941177,yes
Condition1-n3,n3__Condition1-574,Condition1,n3,n3__Condition1,20.3183566548837,0.961,155.236,2207.338,901.351,1241.304,598.105352941177,yes
Condition1-n3,n3__Condition1-576,Condition1,n3,n3__Condition1,16.0291309385571,0.987,146.581,668.822,1400.118,1241.629,598.105352941177,yes
Condition1-n3,n3__Condition1-58,Condition1,n3,n3__Condition1,23.6421484864149,0.942,293.631,2797.243,1518.693,129.478,598.105352941177,yes
Condition1-n3,n3__Condition1-583,Condition1,n3,n3__Condition1,17.0139817264098,0.963,234.54,2436.744,261.877,1268.173,598.105352941177,yes
Condition1-n3,n3__Condition1-588,Condition1,n3,n3__Condition1,18.3792128282521,0.935,223.083,1873.01,1437.314,1286.732,598.105352941177,yes
Condition1-n3,n3__Condition1-590,Condition1,n3,n3__Condition1,19.4872495420578,1.004,150.543,1965.478,2194.965,1287.644,598.105352941177,yes
Condition1-n3,n3__Condition1-591,Condition1,n3,n3__Condition1,22.8307765865324,0.988,149.635,1816.192,1159.463,1291.213,598.105352941177,yes
Condition1-n3,n3__Condition1-592,Condition1,n3,n3__Condition1,22.324345557614,1.01,370.333,1529.158,834.307,1294.783,598.105352941177,yes
Condition1-n3,n3__Condition1-594,Condition1,n3,n3__Condition1,20.2034467859714,0.974,227.445,2059.561,130.826,1295.182,598.105352941177,yes
Condition1-n3,n3__Condition1-600,Condition1,n3,n3__Condition1,24.5598358882827,1.007,151.873,1717.807,1914.916,1307.114,598.105352941177,yes
Condition1-n3,n3__Condition1-601,Condition1,n3,n3__Condition1,12.705339107026,0.99,200.587,1266.148,1437.566,1301.273,598.105352941177,yes
Condition1-n3,n3__Condition1-602,Condition1,n3,n3__Condition1,17.0894211694354,0.986,147.922,1648.177,1521.418,1309.45,598.105352941177,yes
Condition1-n3,n3__Condition1-605,Condition1,n3,n3__Condition1,18.3792128282521,0.945,355.876,1963.958,655.115,1313.085,598.105352941177,yes
Condition1-n3,n3__Condition1-606,Condition1,n3,n3__Condition1,19.0282466861808,0.958,179.436,1866.493,1578.75,1312.52,598.105352941177,yes
Condition1-n3,n3__Condition1-611,Condition1,n3,n3__Condition1,19.9265171849915,0.989,146.801,790.015,1509.282,1325.611,598.105352941177,yes
Condition1-n3,n3__Condition1-617,Condition1,n3,n3__Condition1,15.5898632956235,1.004,206.064,2111.286,875.844,1329.505,598.105352941177,yes
Condition1-n3,n3__Condition1-618,Condition1,n3,n3__Condition1,18.8184804711857,0.992,274.485,880.685,1072.82,1335.022,598.105352941177,yes
Condition1-n3,n3__Condition1-621,Condition1,n3,n3__Condition1,20.4329482139099,0.985,142.78,1647.119,1370.068,1341.836,598.105352941177,yes
Condition1-n3,n3__Condition1-624,Condition1,n3,n3__Condition1,16.6979000094293,0.946,143.234,1317.197,2535.807,1341.542,598.105352941177,yes
Condition1-n3,n3__Condition1-625,Condition1,n3,n3__Condition1,17.5484240253124,0.958,167.938,1751.593,295.644,1342.063,598.105352941177,yes
Condition1-n3,n3__Condition1-626,Condition1,n3,n3__Condition1,19.6021594109702,1.005,148.71,1870.112,2178.091,1345.406,598.105352941177,yes
Condition1-n3,n3__Condition1-628,Condition1,n3,n3__Condition1,16.9270831274816,1.007,166.498,1409.271,441.005,1348.326,598.105352941177,yes
Condition1-n3,n3__Condition1-629,Condition1,n3,n3__Condition1,18.2646212692259,0.987,179.386,1313.21,1540.435,1350.922,598.105352941177,yes
Condition1-n3,n3__Condition1-632,Condition1,n3,n3__Condition1,18.0351198412874,0.968,231.876,1331.884,136.617,1355.466,598.105352941177,yes
Condition1-n3,n3__Condition1-636,Condition1,n3,n3__Condition1,20.7098778148898,0.992,141.517,1490.794,1346.12,1360.138,598.105352941177,yes
Condition1-n3,n3__Condition1-638,Condition1,n3,n3__Condition1,20.2034467859714,0.938,171.727,2123.147,480.725,1366.888,598.105352941177,yes
Condition1-n3,n3__Condition1-639,Condition1,n3,n3__Condition1,10.5172769493986,0.936,144.503,1359.591,1504.414,1364.876,598.105352941177,yes
Condition1-n3,n3__Condition1-640,Condition1,n3,n3__Condition1,17.4812606393276,1.002,160.356,1611.319,1962.294,1371.042,598.105352941177,yes
Condition1-n3,n3__Condition1-642,Condition1,n3,n3__Condition1,18.8184804711857,1,510.497,2658.339,1861.696,1380.128,598.105352941177,yes
Condition1-n3,n3__Condition1-659,Condition1,n3,n3__Condition1,19.1628917680366,1.005,157.026,915.35,225.532,1417.122,598.105352941177,yes
Condition1-n3,n3__Condition1-66,Condition1,n3,n3__Condition1,18.1500297101997,0.991,203.263,1074.575,2275.443,136.293,598.105352941177,yes
Condition1-n3,n3__Condition1-661,Condition1,n3,n3__Condition1,20.6624496418484,1.002,267.901,1568.858,350.468,1422.963,598.105352941177,yes
Condition1-n3,n3__Condition1-663,Condition1,n3,n3__Condition1,21.8850779146803,1.008,159.09,1061.379,175.234,1430.102,598.105352941177,yes
Condition1-n3,n3__Condition1-665,Condition1,n3,n3__Condition1,17.9205282822612,0.994,183.864,866.287,1194.023,1434.483,598.105352941177,yes
Condition1-n3,n3__Condition1-667,Condition1,n3,n3__Condition1,16.1437224975833,1.01,251.605,1964.212,631.815,1441.784,598.105352941177,yes
Condition1-n3,n3__Condition1-668,Condition1,n3,n3__Condition1,20.6624496418484,0.987,151.363,1131.665,2359.49,1445.354,598.105352941177,yes
Condition1-n3,n3__Condition1-669,Condition1,n3,n3__Condition1,20.9868074158697,0.975,168.092,1347.664,1463.526,1450.222,598.105352941177,yes
Condition1-n3,n3__Condition1-671,Condition1,n3,n3__Condition1,14.6915927968129,0.962,170.45,2031.481,413.876,1447.366,598.105352941177,yes
Condition1-n3,n3__Condition1-672,Condition1,n3,n3__Condition1,19.4872495420578,0.912,145.266,1582.72,2569.122,1451.844,598.105352941177,yes
Condition1-n3,n3__Condition1-673,Condition1,n3,n3__Condition1,19.4398213690165,1.01,241.256,1573.037,1111.436,1453.142,598.105352941177,yes
Condition1-n3,n3__Condition1-674,Condition1,n3,n3__Condition1,18.1500297101997,1,155.974,1594.254,44.782,1457.685,598.105352941177,yes
Condition1-n3,n3__Condition1-675,Condition1,n3,n3__Condition1,23.270044229466,1.006,141.869,2381.257,1298.028,1460.93,598.105352941177,yes
Condition1-n3,n3__Condition1-680,Condition1,n3,n3__Condition1,24.6747457571951,0.945,230.267,2821.775,1060.419,1470.113,598.105352941177,yes
Condition1-n3,n3__Condition1-682,Condition1,n3,n3__Condition1,16.9270831274816,0.958,171.902,1573.379,1561.203,1470.341,598.105352941177,yes
Condition1-n3,n3__Condition1-688,Condition1,n3,n3__Condition1,20.8722158568435,1.001,228.63,609.739,497.145,1486.566,598.105352941177,yes
Condition1-n3,n3__Condition1-695,Condition1,n3,n3__Condition1,18.474387484221,0.996,140.864,1636.763,2566.039,1502.954,598.105352941177,yes
Condition1-n3,n3__Condition1-696,Condition1,n3,n3__Condition1,25.0662669172012,0.981,199.688,1957.507,1616.369,1506.686,598.105352941177,yes
Condition1-n3,n3__Condition1-7,Condition1,n3,n3__Condition1,17.528688812369,0.964,173.533,1466.475,2493.349,11.52,598.105352941177,yes
Condition1-n3,n3__Condition1-703,Condition1,n3,n3__Condition1,23.9862414733795,0.974,389.836,1082.008,420.396,1527.646,598.105352941177,yes
Condition1-n3,n3__Condition1-717,Condition1,n3,n3__Condition1,16.7650633954141,1,157.569,1925.429,803.155,1564.773,598.105352941177,yes
Condition1-n3,n3__Condition1-719,Condition1,n3,n3__Condition1,25.9448022030684,0.962,163.397,2513.517,1250.75,1577.254,598.105352941177,yes
Condition1-n3,n3__Condition1-720,Condition1,n3,n3__Condition1,18.7710522981443,1.008,150.73,1720.017,1039.071,1574.832,598.105352941177,yes
Condition1-n3,n3__Condition1-721,Condition1,n3,n3__Condition1,18.8184804711857,0.992,157.111,2164.945,1185.424,1577.428,598.105352941177,yes
Condition1-n3,n3__Condition1-73,Condition1,n3,n3__Condition1,16.8599197414968,1.009,162.776,2323.836,440.031,147.651,598.105352941177,yes
Condition1-n3,n3__Condition1-733,Condition1,n3,n3__Condition1,15.0834322667051,1.004,160.115,1555.315,889.149,1590.409,598.105352941177,yes
Condition1-n3,n3__Condition1-735,Condition1,n3,n3__Condition1,19.0957283820518,0.987,164.024,1907.964,1498.726,1596.212,598.105352941177,yes
Condition1-n3,n3__Condition1-738,Condition1,n3,n3__Condition1,18.6564607391182,0.998,175.287,2538.448,956.322,1598.521,598.105352941177,yes
Condition1-n3,n3__Condition1-742,Condition1,n3,n3__Condition1,20.3183566548837,0.968,432.903,1765.74,2015.468,1605.772,598.105352941177,yes
Condition1-n3,n3__Condition1-743,Condition1,n3,n3__Condition1,19.7641791430377,1.01,194.136,1302.757,1903.882,1606.958,598.105352941177,yes
Condition1-n3,n3__Condition1-744,Condition1,n3,n3__Condition1,15.0360040936637,1.003,192.288,1616.189,1273.041,1605.336,598.105352941177,yes
Condition1-n3,n3__Condition1-751,Condition1,n3,n3__Condition1,20.0414270539038,0.983,169.181,1801.708,691.524,1635.191,598.105352941177,yes
Condition1-n3,n3__Condition1-752,Condition1,n3,n3__Condition1,21.101717284782,0.985,159.822,1510.112,2138.047,1638.046,598.105352941177,yes
Condition1-n3,n3__Condition1-754,Condition1,n3,n3__Condition1,23.1554526704399,0.986,158.726,2081.435,1612.8,1641.356,598.105352941177,yes
Condition1-n3,n3__Condition1-758,Condition1,n3,n3__Condition1,28.1131291477524,0.983,165.465,1967.648,1971.38,1651.091,598.105352941177,yes
Condition1-n3,n3__Condition1-764,Condition1,n3,n3__Condition1,16.1437224975833,0.975,162.257,1832.916,63.928,1662.774,598.105352941177,yes
Condition1-n3,n3__Condition1-765,Condition1,n3,n3__Condition1,17.5761169854104,0.957,170.16,951.465,319.639,1664.396,598.105352941177,yes
Condition1-n3,n3__Condition1-768,Condition1,n3,n3__Condition1,17.8727817993337,0.982,155.214,1592.443,1257.14,1672.833,598.105352941177,yes
Condition1-n3,n3__Condition1-771,Condition1,n3,n3__Condition1,18.5218156572624,0.947,256.865,2207.589,2217.044,1676.36,598.105352941177,yes
Condition1-n3,n3__Condition1-774,Condition1,n3,n3__Condition1,14.414663195833,0.976,204.579,1373.479,1935.684,1682.244,598.105352941177,yes
Condition1-n3,n3__Condition1-775,Condition1,n3,n3__Condition1,24.3303344603442,0.964,371.663,1891,2233.257,1687.112,598.105352941177,yes
Condition1-n3,n3__Condition1-784,Condition1,n3,n3__Condition1,14.9210942247514,1.002,155.752,1599.805,527.973,1694.9,598.105352941177,yes
Condition1-n3,n3__Condition1-788,Condition1,n3,n3__Condition1,27.1674304759004,0.984,155.66,1688.03,2443.537,1706.258,598.105352941177,yes
Condition1-n3,n3__Condition1-790,Condition1,n3,n3__Condition1,16.4881337944342,0.967,237.978,2194.716,1821.133,1705.609,598.105352941177,yes
Condition1-n3,n3__Condition1-794,Condition1,n3,n3__Condition1,13.3543729649548,1.007,542.006,2466.445,1964.078,1715.182,598.105352941177,yes
Condition1-n3,n3__Condition1-795,Condition1,n3,n3__Condition1,14.6441646237715,1,149.637,1319.822,2487.995,1716.642,598.105352941177,yes
Condition1-n3,n3__Condition1-799,Condition1,n3,n3__Condition1,23.3372076154508,0.975,313.806,1330.375,2191.408,1727.088,598.105352941177,yes
Condition1-n3,n3__Condition1-804,Condition1,n3,n3__Condition1,19.4398213690165,1.005,191.28,2184.249,514.019,1736.437,598.105352941177,yes
Condition1-n3,n3__Condition1-809,Condition1,n3,n3__Condition1,21.2163088438082,0.996,209.176,1678.209,1922.704,1749.742,598.105352941177,yes
Condition1-n3,n3__Condition1-810,Condition1,n3,n3__Condition1,16.0291309385571,0.985,467.612,856.314,1613.611,1751.526,598.105352941177,yes
Condition1-n3,n3__Condition1-813,Condition1,n3,n3__Condition1,14.6441646237715,0.98,172.12,1391.184,27.583,1751.689,598.105352941177,yes
Condition1-n3,n3__Condition1-822,Condition1,n3,n3__Condition1,24.3780809432718,0.994,203.873,2267.554,2005.94,1768.401,598.105352941177,yes
Condition1-n3,n3__Condition1-827,Condition1,n3,n3__Condition1,20.15601861293,0.993,148.322,2207.485,1807.179,1775.378,598.105352941177,yes
Condition1-n3,n3__Condition1-830,Condition1,n3,n3__Condition1,17.987691668246,0.993,194.947,1272.601,607.153,1782.192,598.105352941177,yes
Condition1-n3,n3__Condition1-831,Condition1,n3,n3__Condition1,18.4072240982362,0.956,541.613,2213.126,442.928,1784.061,598.105352941177,yes
Condition1-n3,n3__Condition1-834,Condition1,n3,n3__Condition1,30.2814560924364,0.984,210.581,1894.86,2382.53,1792.576,598.105352941177,yes
Condition1-n3,n3__Condition1-837,Condition1,n3,n3__Condition1,13.3066264820272,1.012,224.228,2949.189,2089.176,1794.199,598.105352941177,yes
Condition1-n3,n3__Condition1-85,Condition1,n3,n3__Condition1,15.7241900675931,0.957,198.735,1464.814,2570.744,162.253,598.105352941177,yes
